[2022-07-01 18:15:13] [INFO]: {'enable_float16': False, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 10000, 'save_name': 'gaitgl', 'sync_BN': True, 'total_iter': 80000, 'sampler': {'batch_shuffle': True, 'batch_size': [8, 8], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'fixed_ordered', 'type': 'TripletSampler', 'frames_skip_num': 0}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}], 'enable_distributed': True}
[2022-07-01 18:15:13] [INFO]: {'model': 'GaitGL', 'channels': [32, 64, 128], 'class_num': 74}
[2022-07-01 18:15:13] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-07-01 18:15:13] [INFO]: -------- Train Pid List --------
[2022-07-01 18:15:13] [INFO]: [001, 002, ..., 074]
[2022-07-01 18:15:22] [INFO]: {'lr': 0.0001, 'momentum': 0.9, 'solver': 'Adam', 'weight_decay': 0.0005}
[2022-07-01 18:15:22] [INFO]: {'gamma': 0.1, 'milestones': [70000], 'scheduler': 'MultiStepLR'}
[2022-07-01 18:15:22] [INFO]: Parameters Count: 3.09667M
[2022-07-01 18:15:22] [INFO]: Model Initialization Finished!
[2022-07-01 18:50:15] [INFO]: Iteration 03100, Cost 67.65s, triplet_loss=0.4772, triplet_hard_loss=2.5160, triplet_loss_num=5892.8711, triplet_mean_dist=3.5959, softmax_loss=3.8980, softmax_accuracy=0.1473
[2022-07-01 18:51:22] [INFO]: Iteration 03200, Cost 67.52s, triplet_loss=0.5096, triplet_hard_loss=2.6778, triplet_loss_num=5691.8994, triplet_mean_dist=3.9323, softmax_loss=3.8504, softmax_accuracy=0.1621
[2022-07-01 18:52:30] [INFO]: Iteration 03300, Cost 67.92s, triplet_loss=0.5353, triplet_hard_loss=2.8309, triplet_loss_num=5525.7324, triplet_mean_dist=4.2174, softmax_loss=3.7969, softmax_accuracy=0.1599
[2022-07-01 18:53:38] [INFO]: Iteration 03400, Cost 67.46s, triplet_loss=0.5467, triplet_hard_loss=2.8921, triplet_loss_num=5581.5098, triplet_mean_dist=4.3356, softmax_loss=3.7918, softmax_accuracy=0.1696
[2022-07-01 18:54:45] [INFO]: Iteration 03500, Cost 67.50s, triplet_loss=0.5746, triplet_hard_loss=3.0502, triplet_loss_num=5369.1538, triplet_mean_dist=4.6622, softmax_loss=3.7269, softmax_accuracy=0.2055
[2022-07-01 18:55:53] [INFO]: Iteration 03600, Cost 67.99s, triplet_loss=0.5998, triplet_hard_loss=3.1803, triplet_loss_num=5381.7798, triplet_mean_dist=4.8956, softmax_loss=3.6911, softmax_accuracy=0.2015
[2022-07-01 18:56:59] [INFO]: Iteration 03700, Cost 66.26s, triplet_loss=0.6159, triplet_hard_loss=3.2730, triplet_loss_num=5139.4419, triplet_mean_dist=5.1356, softmax_loss=3.6498, softmax_accuracy=0.2196
[2022-07-01 18:58:07] [INFO]: Iteration 03800, Cost 67.78s, triplet_loss=0.6398, triplet_hard_loss=3.4046, triplet_loss_num=5028.2485, triplet_mean_dist=5.4017, softmax_loss=3.5910, softmax_accuracy=0.2346
[2022-07-01 18:59:15] [INFO]: Iteration 03900, Cost 67.60s, triplet_loss=0.6630, triplet_hard_loss=3.5212, triplet_loss_num=4888.4346, triplet_mean_dist=5.7073, softmax_loss=3.5473, softmax_accuracy=0.2500
[2022-07-01 19:00:24] [INFO]: Iteration 04000, Cost 68.79s, triplet_loss=0.6866, triplet_hard_loss=3.6352, triplet_loss_num=4916.8701, triplet_mean_dist=5.9197, softmax_loss=3.5027, softmax_accuracy=0.2467
[2022-07-01 19:01:31] [INFO]: Iteration 04100, Cost 67.17s, triplet_loss=0.6971, triplet_hard_loss=3.7100, triplet_loss_num=4782.6577, triplet_mean_dist=6.0972, softmax_loss=3.4598, softmax_accuracy=0.2709
[2022-07-01 19:02:38] [INFO]: Iteration 04200, Cost 67.47s, triplet_loss=0.7126, triplet_hard_loss=3.7806, triplet_loss_num=4758.4292, triplet_mean_dist=6.2747, softmax_loss=3.4334, softmax_accuracy=0.2677
